URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_21.15.56,1.6393,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_21.15.59,1.5740,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_21.16.01,1.8299,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_21.16.04,1.9018,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_21.16.07,2.5008,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_21.16.11,2.4258,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_21.16.14,3.5068,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_21.16.19,3.5220,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_21.16.23,1.8678,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_21.16.26,2.2394,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_21.16.30,2.2415,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_21.16.33,3.4461,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_21.16.38,5.0180,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_21.16.44,4.5400,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_21.16.49,7.9474,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_21.16.58,10.3625,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_21.17.10,8.9261,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_21.17.20,8.5767,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_21.17.29,8.6256,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_21.17.39,8.6770,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_21.17.49,9.9187,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_21.18.00,10.2529,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_21.18.11,10.9914,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_21.18.23,11.0447,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_21.18.35,6.5255,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_21.18.43,6.4281,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_21.18.50,6.9188,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_21.18.58,7.3700,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_21.19.07,10.2341,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_21.19.18,9.9523,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_21.19.29,14.0541,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_21.19.44,16.2797,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_21.20.02,4.4690,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_21.20.07,4.6702,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_21.20.13,4.6193,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_21.20.19,4.3620,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_21.20.26,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_21.20.28,8.7115,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_21.20.37,8.2866,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_21.20.47,8.9004,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_21.20.57,7.8992,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_21.21.06,0.7729,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_21.21.09,1.9623,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_21.21.17,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_21.21.26,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_21.21.36,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_21.21.45,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_21.21.54,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_21.21.58,1.5123,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_21.21.59,1.5782,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_21.22.01,1.4911,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_21.22.02,1.3849,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_21.22.04,1.4142,
