URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_21.22.08,1.7381,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_21.22.10,1.6155,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_21.22.13,1.9490,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_21.22.16,2.0045,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_21.22.19,2.4666,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_21.22.23,2.4394,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_21.22.26,3.1386,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_21.22.30,3.6831,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_21.22.35,2.0427,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_21.22.38,1.7176,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_21.22.41,2.1273,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_21.22.44,3.0587,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_21.22.48,4.7734,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_21.22.54,4.2732,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_21.23.00,8.3512,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_21.23.09,9.9361,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_21.23.20,8.8395,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_21.23.30,8.7394,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_21.23.40,8.6960,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_21.23.49,8.7308,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_21.23.59,10.7640,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_21.24.11,9.9915,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_21.24.22,11.3295,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_21.24.35,11.4867,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_21.24.47,6.8294,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_21.24.55,6.4130,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_21.25.02,6.9351,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_21.25.10,7.3895,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_21.25.19,10.0541,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_21.25.30,9.7888,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_21.25.41,15.0834,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_21.25.57,15.7419,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_21.26.14,4.6062,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_21.26.20,4.5482,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_21.26.25,4.6222,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_21.26.31,5.0217,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_21.26.39,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_21.26.41,8.7844,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_21.26.51,8.4269,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_21.27.00,8.7884,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_21.27.10,7.9544,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_21.27.19,0.7749,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_21.27.22,1.9637,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_21.27.30,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_21.27.39,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_21.27.49,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_21.27.58,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_21.28.08,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_21.28.11,2.1214,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_21.28.13,1.5640,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_21.28.14,1.5970,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_21.28.16,1.4395,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_21.28.17,1.4896,
