URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_18.27.30,1.6532,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_18.27.32,1.6034,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_18.27.35,1.7153,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_18.27.38,1.8857,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_18.27.41,2.4863,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_18.27.44,2.3278,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_18.27.48,3.1378,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_18.27.52,3.4089,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_18.27.57,1.7090,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_18.27.59,1.8397,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_18.28.02,2.1376,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_18.28.05,3.1582,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_18.28.10,4.9640,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_18.28.16,4.3305,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_18.28.21,7.5023,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_18.28.30,9.8237,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_18.28.41,8.6489,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_18.28.50,9.0651,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_18.29.00,9.0231,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_18.29.10,9.1473,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_18.29.21,9.6975,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_18.29.31,9.8111,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_18.29.42,11.3187,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_18.29.55,12.1241,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_18.30.08,6.8526,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_18.30.16,6.4804,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_18.30.23,7.5182,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_18.30.32,8.0420,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_18.30.41,10.3437,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_18.30.53,10.5226,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_18.31.04,15.3296,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_18.31.21,15.9270,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_18.31.38,4.4642,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_18.31.43,4.2041,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_18.31.48,4.6969,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_18.31.54,4.2343,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_18.32.01,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_18.32.03,8.4029,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_18.32.12,8.3959,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_18.32.22,9.5525,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_18.32.32,8.2165,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_18.32.42,0.8075,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_18.32.44,2.0832,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_18.32.53,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_18.33.02,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_18.33.12,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_18.33.21,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_18.33.31,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_18.33.34,1.5377,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_18.33.35,1.6499,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_18.33.37,1.5918,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_18.33.38,1.5725,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_18.33.40,1.5072,
