URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_21.47.09,1.5323,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_21.47.12,1.5714,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_21.47.14,1.7004,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_21.47.17,1.9121,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_21.47.20,2.4271,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_21.47.23,2.3606,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_21.47.27,3.1074,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_21.47.31,3.3659,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_21.47.35,1.6723,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_21.47.38,1.6659,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_21.47.41,2.2226,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_21.47.44,3.8713,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_21.47.49,4.7630,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_21.47.55,4.4280,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_21.48.01,7.5522,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_21.48.09,11.0736,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_21.48.21,9.1314,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_21.48.31,8.5973,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_21.48.41,9.0935,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_21.48.51,8.5666,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_21.49.01,9.9234,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_21.49.12,10.0374,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_21.49.23,12.0986,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_21.49.36,11.7004,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_21.49.49,6.5772,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_21.49.57,7.0369,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_21.50.05,8.7010,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_21.50.14,7.6723,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_21.50.23,10.2416,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_21.50.35,10.2588,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_21.50.46,14.9134,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_21.51.02,15.9499,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_21.51.19,4.4502,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_21.51.24,4.3633,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_21.51.30,4.9033,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_21.51.36,4.5988,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_21.51.43,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_21.51.45,8.6489,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_21.51.55,8.4016,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_21.52.04,9.6454,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_21.52.15,8.1703,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_21.52.24,0.7110,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_21.52.27,2.0229,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_21.52.35,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_21.52.45,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_21.52.54,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_21.53.04,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_21.53.13,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_21.53.16,1.4898,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_21.53.18,1.6045,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_21.53.19,1.5652,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_21.53.21,1.4570,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_21.53.22,1.4468,
