URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_23.39.39,1.6543,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_23.39.42,1.6870,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_23.39.45,1.9510,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_23.39.48,1.9160,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_23.39.51,2.4667,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_23.39.54,2.9963,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_23.39.59,3.2260,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_23.40.03,3.4764,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_23.40.07,1.8480,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_23.40.10,1.7093,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_23.40.13,2.3354,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_23.40.16,3.1577,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_23.40.21,4.7667,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_23.40.27,4.2881,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_23.40.32,7.8473,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_23.40.41,10.1470,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_23.40.52,9.0917,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_23.41.02,8.3568,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_23.41.12,8.7387,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_23.41.21,9.2433,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_23.41.32,10.4633,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_23.41.43,10.1631,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_23.41.54,11.4871,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_23.42.07,11.7336,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_23.42.20,6.8219,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_23.42.28,6.6854,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_23.42.35,7.9444,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_23.42.44,9.2305,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_23.42.55,11.1775,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_23.43.07,11.5533,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_23.43.20,14.3368,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_23.43.35,16.2518,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_23.43.52,4.7753,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_23.43.58,4.6338,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_23.44.04,5.0030,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_23.44.10,4.4127,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_23.44.17,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_23.44.19,8.6070,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_23.44.29,8.4349,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_23.44.38,8.7677,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_23.44.48,8.3761,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_23.44.58,0.7947,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_23.45.01,1.9615,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_23.45.09,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_23.45.18,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_23.45.28,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_23.45.37,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_23.45.47,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_23.45.50,1.5136,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_23.45.51,2.1360,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_23.45.53,1.6691,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_23.45.55,1.4963,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_23.45.56,1.5899,
