URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_14.23.04,1.5891,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_14.23.07,1.5488,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_14.23.10,1.7831,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_14.23.12,1.9372,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_14.23.15,2.4450,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_14.23.19,2.2657,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_14.23.22,3.2535,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_14.23.27,3.5282,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_14.23.31,1.6689,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_14.23.34,1.7058,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_14.23.37,2.4377,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_14.23.40,3.4354,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_14.23.45,4.8064,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_14.23.51,4.4794,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_14.23.56,7.8734,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_14.24.05,11.0994,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_14.24.17,8.7471,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_14.24.27,8.4622,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_14.24.37,8.6656,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_14.24.46,8.8031,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_14.24.56,10.2857,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_14.25.08,10.0669,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_14.25.19,11.4780,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_14.25.31,12.1191,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_14.25.44,6.7260,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_14.25.52,6.7590,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_14.26.00,7.0447,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_14.26.08,7.7133,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_14.26.17,10.0786,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_14.26.28,9.9561,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_14.26.39,14.2771,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_14.26.54,16.1104,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_14.27.12,4.5343,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_14.27.17,4.6672,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_14.27.23,4.2695,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_14.27.28,4.6297,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_14.27.36,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_14.27.38,8.4264,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_14.27.47,9.4134,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_14.27.58,8.6667,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_14.28.07,8.3564,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_14.28.17,0.7192,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_14.28.19,1.9996,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_14.28.28,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_14.28.37,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_14.28.47,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_14.28.56,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_14.29.05,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_14.29.09,1.5249,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_14.29.10,1.5768,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_14.29.12,1.5584,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_14.29.13,1.4555,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_14.29.15,1.4517,
