URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_23.20.55,1.6442,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_23.20.58,1.5449,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_23.21.00,1.7330,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_23.21.03,1.8062,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_23.21.06,2.4841,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_23.21.10,2.3147,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_23.21.13,3.2875,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_23.21.17,3.4010,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_23.21.22,1.7197,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_23.21.25,1.6684,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_23.21.27,2.2408,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_23.21.31,3.1336,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_23.21.35,4.6311,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_23.21.41,4.3576,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_23.21.46,7.6355,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_23.21.55,11.0852,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_23.22.07,9.4627,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_23.22.17,8.4505,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_23.22.27,8.6518,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_23.22.37,9.0931,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_23.22.47,10.5937,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_23.22.58,9.8677,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_23.23.09,11.1255,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_23.23.22,11.3121,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_23.23.34,6.4120,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_23.23.41,6.4702,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_23.23.49,6.9171,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_23.23.57,7.7925,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_23.24.06,10.5070,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_23.24.17,10.3585,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_23.24.29,13.7783,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_23.24.44,17.6440,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_23.25.02,4.5373,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_23.25.08,5.3218,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_23.25.14,4.6748,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_23.25.20,4.8115,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_23.25.28,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_23.25.29,8.3426,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_23.25.39,8.6641,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_23.25.49,9.0768,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_23.25.59,8.5346,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_23.26.08,0.7303,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_23.26.11,2.0375,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_23.26.20,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_23.26.29,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_23.26.38,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_23.26.48,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_23.26.57,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_23.27.00,1.4840,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_23.27.02,1.5853,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_23.27.03,1.5376,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_23.27.05,1.4407,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_23.27.06,1.5006,
