URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_19.11.01,1.7074,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_19.11.04,1.5292,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_19.11.06,1.7406,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_19.11.09,1.9712,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_19.11.12,2.4383,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_19.11.16,2.5390,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_19.11.19,3.1111,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_19.11.24,3.4324,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_19.11.28,1.7094,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_19.11.31,1.7536,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_19.11.34,2.1975,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_19.11.37,3.2796,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_19.11.41,4.6709,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_19.11.47,4.5541,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_19.11.53,7.5980,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_19.12.01,10.3802,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_19.12.13,9.4655,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_19.12.23,8.9216,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_19.12.33,8.6975,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_19.12.43,8.8111,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_19.12.53,10.0508,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_19.13.04,10.5202,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_19.13.16,11.6682,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_19.13.28,11.5487,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_19.13.41,6.6026,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_19.13.49,6.4930,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_19.13.56,7.1797,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_19.14.04,7.4984,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_19.14.13,9.9639,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_19.14.24,10.2066,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_19.14.35,14.0319,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_19.14.50,15.7081,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_19.15.07,4.6502,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_19.15.13,4.4571,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_19.15.18,4.5307,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_19.15.24,4.5791,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_19.15.31,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_19.15.33,8.7349,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_19.15.43,8.7248,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_19.15.53,8.8973,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_19.16.03,7.9639,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_19.16.12,0.7500,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_19.16.15,1.8958,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_19.16.23,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_19.16.32,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_19.16.42,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_19.16.51,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_19.17.01,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_19.17.04,1.4343,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_19.17.05,1.8604,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_19.17.07,1.5368,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_19.17.09,1.4959,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_19.17.10,1.4983,
