URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_14.04.29,1.5725,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_14.04.32,1.6015,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_14.04.34,1.7938,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_14.04.37,1.8781,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_14.04.40,2.2962,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_14.04.43,2.2982,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_14.04.47,3.0754,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_14.04.51,3.5083,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_14.04.56,1.9840,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_14.04.59,1.6422,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_14.05.01,2.2866,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_14.05.05,3.0727,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_14.05.09,5.0435,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_14.05.15,4.6914,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_14.05.21,8.1308,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_14.05.30,9.9695,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_14.05.41,8.6252,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_14.05.51,8.7535,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_14.06.00,8.6940,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_14.06.10,8.7776,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_14.06.20,9.9593,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_14.06.31,10.0166,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_14.06.42,11.1749,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_14.06.54,11.8124,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_14.07.07,6.5926,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_14.07.15,6.4709,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_14.07.22,7.0022,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_14.07.30,7.5306,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_14.07.39,9.7837,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_14.07.50,9.8505,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_14.08.01,13.8762,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_14.08.16,15.9047,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_14.08.33,4.4891,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_14.08.38,4.5144,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_14.08.44,4.6105,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_14.08.50,4.6331,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_14.08.57,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_14.08.59,8.6640,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_14.09.09,8.4287,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_14.09.18,8.6650,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_14.09.28,7.8193,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_14.09.37,0.6855,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_14.09.39,1.8331,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_14.09.48,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_14.09.57,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_14.10.06,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_14.10.16,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_14.10.25,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_14.10.28,1.5231,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_14.10.30,1.5505,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_14.10.31,1.5609,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_14.10.33,1.4320,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_14.10.34,1.5207,
