URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_21.40.51,1.7220,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_21.40.54,1.5130,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_21.40.56,1.8154,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_21.40.59,1.8717,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_21.41.02,2.3918,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_21.41.06,2.5768,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_21.41.09,3.4827,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_21.41.14,3.5552,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_21.41.19,1.8993,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_21.41.22,1.7860,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_21.41.24,2.2128,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_21.41.28,3.1924,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_21.41.32,4.5541,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_21.41.38,4.3577,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_21.41.43,7.6594,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_21.41.52,11.3023,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_21.42.04,9.1409,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_21.42.14,8.4593,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_21.42.24,9.2938,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_21.42.34,8.8280,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_21.42.44,10.8677,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_21.42.56,10.1366,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_21.43.07,12.0920,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_21.43.20,11.5402,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_21.43.33,7.0065,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_21.43.41,6.6566,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_21.43.49,7.9106,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_21.43.58,7.6414,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_21.44.06,10.4271,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_21.44.18,10.8824,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_21.44.30,14.4535,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_21.44.45,15.7855,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_21.45.02,4.5427,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_21.45.08,4.5941,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_21.45.14,4.9286,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_21.45.20,4.6473,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_21.45.27,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_21.45.29,8.4936,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_21.45.38,8.3499,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_21.45.48,8.7415,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_21.45.58,7.7660,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_21.46.06,0.7813,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_21.46.09,1.9056,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_21.46.17,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_21.46.27,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_21.46.36,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_21.46.46,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_21.46.55,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_21.46.58,1.8904,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_21.47.00,1.5425,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_21.47.02,1.6191,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_21.47.03,1.4405,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_21.47.05,1.4642,
