URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_15.50.13,1.5791,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_15.50.16,1.5276,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_15.50.19,1.8192,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_15.50.21,1.9525,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_15.50.24,2.4229,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_15.50.28,2.3588,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_15.50.31,3.1471,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_15.50.36,3.4523,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_15.50.40,1.9299,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_15.50.43,1.7794,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_15.50.46,2.3264,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_15.50.49,3.7241,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_15.50.54,4.6666,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_15.51.00,4.7539,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_15.51.06,7.7478,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_15.51.15,10.2339,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_15.51.26,9.0329,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_15.51.36,8.4803,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_15.51.45,8.7116,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_15.51.55,9.6049,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_15.52.06,10.5012,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_15.52.18,10.3774,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_15.52.29,11.5055,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_15.52.42,11.8642,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_15.52.55,6.5889,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_15.53.02,6.6049,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_15.53.10,7.3774,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_15.53.18,7.9578,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_15.53.27,10.0528,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_15.53.38,10.2451,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_15.53.50,14.7381,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_15.54.06,17.2645,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_15.54.24,4.8209,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_15.54.30,4.7156,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_15.54.36,4.5369,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_15.54.41,4.4070,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_15.54.48,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_15.54.50,8.5745,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_15.55.00,8.2665,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_15.55.09,8.7645,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_15.55.19,8.6911,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_15.55.29,0.7414,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_15.55.31,2.0646,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_15.55.40,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_15.55.49,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_15.55.59,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_15.56.08,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_15.56.17,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_15.56.21,1.5050,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_15.56.22,1.5677,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_15.56.24,1.5864,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_15.56.25,1.4730,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_15.56.27,1.4869,
