URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_17.11.52,1.6708,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_17.11.54,1.5995,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_17.11.57,1.7781,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_17.12.00,1.8775,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_17.12.03,2.4994,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_17.12.06,2.4457,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_17.12.10,3.1417,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_17.12.14,3.3594,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_17.12.18,1.6950,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_17.12.21,1.6241,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_17.12.24,2.2570,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_17.12.27,3.1483,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_17.12.31,5.2742,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_17.12.38,4.6058,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_17.12.43,8.3848,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_17.12.53,10.7378,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_17.13.05,8.8528,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_17.13.15,8.1250,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_17.13.24,8.5670,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_17.13.33,8.9828,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_17.13.43,10.2083,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_17.13.55,10.1884,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_17.14.06,11.7713,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_17.14.19,11.5672,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_17.14.31,6.5268,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_17.14.39,6.4920,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_17.14.47,7.1431,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_17.14.55,7.5379,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_17.15.03,10.0775,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_17.15.15,9.9714,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_17.15.26,14.0563,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_17.15.41,15.8135,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_17.15.58,4.8944,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_17.16.04,5.0636,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_17.16.10,4.8454,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_17.16.16,4.7397,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_17.16.24,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_17.16.25,8.7513,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_17.16.35,8.4811,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_17.16.45,8.7364,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_17.16.55,8.6059,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_17.17.04,0.6682,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_17.17.07,1.8898,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_17.17.15,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_17.17.25,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_17.17.34,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_17.17.44,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_17.17.53,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_17.17.56,1.5557,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_17.17.58,2.1259,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_17.18.00,1.6056,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_17.18.01,1.4874,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_17.18.03,1.4328,
