URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_18.46.10,1.6059,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_18.46.12,1.5059,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_18.46.15,2.1304,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_18.46.18,1.9505,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_18.46.21,2.4385,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_18.46.25,2.3880,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_18.46.28,2.9510,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_18.46.32,3.3309,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_18.46.36,1.7066,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_18.46.39,1.6786,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_18.46.42,2.2111,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_18.46.45,3.0634,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_18.46.49,4.2666,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_18.46.55,5.1644,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_18.47.01,8.2584,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_18.47.10,10.7948,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_18.47.22,8.5513,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_18.47.32,8.8438,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_18.47.42,8.6161,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_18.47.51,8.4451,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_18.48.01,10.1625,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_18.48.12,9.7914,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_18.48.23,11.4270,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_18.48.35,11.5725,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_18.48.48,6.5406,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_18.48.56,6.8092,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_18.49.04,7.6750,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_18.49.12,8.2467,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_18.49.22,10.6132,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_18.49.33,10.1362,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_18.49.45,13.8078,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_18.49.59,15.3501,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_18.50.16,4.6138,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_18.50.22,4.5830,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_18.50.27,4.6614,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_18.50.33,4.8801,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_18.50.40,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_18.50.42,8.4093,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_18.50.52,8.3139,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_18.51.01,8.8015,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_18.51.11,7.9063,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_18.51.20,0.6871,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_18.51.23,1.8736,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_18.51.31,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_18.51.40,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_18.51.50,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_18.51.59,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_18.52.09,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_18.52.12,1.5352,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_18.52.13,1.5717,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_18.52.15,2.0406,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_18.52.17,1.4934,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_18.52.18,1.4904,
