URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_17.37.04,1.6504,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_17.37.06,1.6235,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_17.37.09,1.8359,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_17.37.12,1.9073,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_17.37.15,2.3344,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_17.37.18,2.4383,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_17.37.22,3.1432,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_17.37.26,3.6051,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_17.37.31,1.6709,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_17.37.33,1.6496,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_17.37.36,2.3461,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_17.37.40,3.0730,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_17.37.44,4.3582,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_17.37.49,4.8109,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_17.37.55,8.2729,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_17.38.04,10.6809,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_17.38.16,9.6113,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_17.38.27,8.4784,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_17.38.36,8.6625,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_17.38.46,8.8766,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_17.38.56,9.7715,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_17.39.07,10.2650,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_17.39.18,11.2593,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_17.39.30,12.0533,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_17.39.44,6.6680,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_17.39.51,6.4566,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_17.39.59,7.4824,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_17.40.07,7.6962,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_17.40.16,10.0474,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_17.40.27,9.8914,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_17.40.38,14.2819,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_17.40.54,15.7244,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_17.41.10,4.8092,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_17.41.16,4.5091,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_17.41.22,4.5537,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_17.41.27,4.5122,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_17.41.35,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_17.41.37,8.3077,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_17.41.46,8.5377,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_17.41.56,8.5564,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_17.42.05,7.9801,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_17.42.14,0.7036,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_17.42.17,2.0098,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_17.42.25,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_17.42.35,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_17.42.44,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_17.42.54,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_17.43.03,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_17.43.06,1.5220,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_17.43.08,1.6005,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_17.43.09,1.5705,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_17.43.11,1.4569,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_17.43.12,1.4962,
