URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_14.29.19,1.5571,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_14.29.21,1.5138,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_14.29.24,1.7272,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_14.29.27,1.9239,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_14.29.30,2.3651,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_14.29.33,2.2960,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_14.29.36,3.2429,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_14.29.41,3.4474,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_14.29.45,1.6579,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_14.29.48,1.6727,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_14.29.51,2.2387,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_14.29.54,3.1827,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_14.29.58,4.7925,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_14.30.04,5.1575,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_14.30.10,8.3184,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_14.30.20,11.0679,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_14.30.32,8.9944,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_14.30.42,8.5123,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_14.30.52,8.5796,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_14.31.01,8.5530,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_14.31.11,10.0534,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_14.31.22,10.0427,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_14.31.33,11.2570,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_14.31.45,12.3055,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_14.31.59,6.4904,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_14.32.06,6.4437,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_14.32.14,6.9664,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_14.32.22,8.2479,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_14.32.31,10.0841,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_14.32.42,9.8857,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_14.32.53,14.0407,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_14.33.08,16.9768,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_14.33.26,4.6810,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_14.33.32,4.8913,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_14.33.38,4.6615,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_14.33.44,4.3812,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_14.33.51,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_14.33.53,8.4543,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_14.34.03,8.6998,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_14.34.12,8.6667,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_14.34.22,8.2717,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_14.34.32,0.7646,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_14.34.34,1.9627,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_14.34.43,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_14.34.52,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_14.35.01,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_14.35.11,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_14.35.20,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_14.35.23,1.5971,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_14.35.25,1.6332,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_14.35.27,1.6389,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_14.35.28,1.5009,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_14.35.30,1.4791,
