URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_19.36.01,1.7328,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_19.36.04,1.5904,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_19.36.06,1.8453,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_19.36.09,1.8438,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_19.36.12,2.3330,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_19.36.15,2.8339,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_19.36.19,3.3457,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_19.36.24,3.3840,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_19.36.28,1.8372,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_19.36.31,1.7858,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_19.36.34,2.3085,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_19.36.37,3.5188,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_19.36.42,4.7145,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_19.36.48,4.2520,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_19.36.53,8.4336,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_19.37.03,12.1838,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_19.37.16,8.8639,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_19.37.26,8.6948,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_19.37.36,8.5730,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_19.37.45,8.5621,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_19.37.55,9.8555,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_19.38.06,10.3190,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_19.38.17,11.1169,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_19.38.29,11.3065,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_19.38.42,6.5520,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_19.38.49,6.4826,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_19.38.57,7.1848,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_19.39.05,7.5003,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_19.39.14,10.4722,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_19.39.25,10.0139,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_19.39.36,14.4190,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_19.39.52,17.0653,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_19.40.10,4.6303,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_19.40.16,4.5327,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_19.40.21,4.4841,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_19.40.27,4.6523,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_19.40.34,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_19.40.36,8.3976,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_19.40.45,8.6120,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_19.40.55,9.0456,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_19.41.05,8.1956,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_19.41.14,0.7015,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_19.41.17,1.8743,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_19.41.25,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_19.41.35,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_19.41.44,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_19.41.54,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_19.42.03,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_19.42.06,1.5154,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_19.42.08,1.5940,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_19.42.09,1.5579,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_19.42.11,1.4396,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_19.42.12,1.4886,
