URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_16.34.05,1.6083,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_16.34.07,1.5159,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_16.34.10,1.8153,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_16.34.13,1.9508,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_16.34.16,2.3701,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_16.34.19,2.3376,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_16.34.23,3.0763,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_16.34.27,3.5138,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_16.34.31,1.6733,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_16.34.34,1.6363,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_16.34.37,2.2392,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_16.34.40,3.2422,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_16.34.44,4.5006,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_16.34.50,4.5303,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_16.34.56,7.6767,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_16.35.04,9.9948,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_16.35.15,9.3064,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_16.35.26,8.4051,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_16.35.35,8.5198,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_16.35.45,8.8170,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_16.35.55,10.0291,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_16.36.06,10.2949,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_16.36.17,11.7837,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_16.36.30,11.5062,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_16.36.43,6.5630,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_16.36.50,6.5352,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_16.36.58,7.3369,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_16.37.06,7.5110,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_16.37.15,9.9956,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_16.37.26,10.3200,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_16.37.37,13.7654,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_16.37.52,15.5924,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_16.38.09,4.6026,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_16.38.14,4.5033,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_16.38.20,4.5384,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_16.38.26,4.4914,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_16.38.33,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_16.38.35,8.5106,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_16.38.44,8.9013,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_16.38.54,9.1833,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_16.39.05,8.3130,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_16.39.14,0.8115,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_16.39.17,1.9504,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_16.39.25,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_16.39.35,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_16.39.44,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_16.39.53,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_16.40.03,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_16.40.06,1.4946,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_16.40.08,1.5631,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_16.40.09,1.5274,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_16.40.11,1.4563,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_16.40.12,1.9432,
