URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_16.08.58,1.5631,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_16.09.00,1.5648,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_16.09.03,1.7705,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_16.09.06,1.9555,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_16.09.09,2.4144,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_16.09.12,2.4159,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_16.09.16,3.2695,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_16.09.20,3.3980,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_16.09.25,1.7453,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_16.09.28,1.7084,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_16.09.30,2.3816,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_16.09.34,3.2912,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_16.09.38,4.5819,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_16.09.44,4.0468,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_16.09.49,7.9487,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_16.09.58,10.1572,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_16.10.09,9.0354,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_16.10.19,8.3775,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_16.10.29,9.1617,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_16.10.39,8.7853,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_16.10.49,10.1798,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_16.11.00,10.1642,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_16.11.11,11.3901,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_16.11.24,11.3971,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_16.11.36,7.1166,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_16.11.44,6.6748,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_16.11.52,7.2424,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_16.12.00,7.9736,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_16.12.09,10.1323,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_16.12.21,9.8052,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_16.12.31,13.7696,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_16.12.46,16.1763,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_16.13.04,4.5363,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_16.13.09,4.4872,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_16.13.15,4.4544,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_16.13.20,4.4573,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_16.13.27,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_16.13.29,8.4786,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_16.13.39,8.7999,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_16.13.49,8.7730,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_16.13.58,8.2217,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_16.14.08,0.7878,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_16.14.11,2.0779,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_16.14.19,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_16.14.28,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_16.14.38,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_16.14.47,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_16.14.57,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_16.15.00,1.5074,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_16.15.01,1.5489,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_16.15.03,1.5124,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_16.15.04,1.5340,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_16.15.06,1.5073,
