URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_19.54.42,1.6217,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_19.54.45,1.4779,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_19.54.48,2.0725,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_19.54.51,1.9846,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_19.54.54,2.3881,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_19.54.57,2.3733,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_19.55.01,3.2399,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_19.55.05,3.4257,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_19.55.09,1.7588,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_19.55.12,1.8028,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_19.55.15,2.2819,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_19.55.19,3.4935,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_19.55.23,4.7117,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_19.55.29,4.3473,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_19.55.34,8.2449,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_19.55.44,9.9376,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_19.55.55,8.6319,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_19.56.04,8.6605,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_19.56.14,8.6599,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_19.56.24,9.0940,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_19.56.34,10.1806,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_19.56.45,10.1267,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_19.56.56,11.5253,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_19.57.09,11.5708,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_19.57.22,7.0309,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_19.57.30,7.0109,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_19.57.38,7.0143,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_19.57.46,7.3337,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_19.57.54,10.1421,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_19.58.06,9.8894,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_19.58.17,13.6001,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_19.58.31,16.7663,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_19.58.49,4.9965,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_19.58.55,4.5599,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_19.59.01,4.6021,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_19.59.06,4.4808,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_19.59.13,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_19.59.15,8.6511,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_19.59.25,8.3351,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_19.59.34,8.5447,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_19.59.44,8.1501,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_19.59.53,0.7648,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_19.59.56,2.3944,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_20.00.05,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_20.00.14,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_20.00.24,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_20.00.33,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_20.00.42,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_20.00.46,1.5521,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_20.00.47,1.5666,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_20.00.49,1.6049,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_20.00.50,1.9859,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_20.00.52,1.4963,
