URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_20.50.56,1.7136,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_20.50.59,1.5570,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_20.51.02,1.8028,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_20.51.05,2.4739,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_20.51.08,2.3943,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_20.51.12,2.3893,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_20.51.15,3.2380,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_20.51.19,3.3844,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_20.51.24,1.7271,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_20.51.27,1.7028,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_20.51.29,2.1742,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_20.51.33,3.2716,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_20.51.37,4.4579,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_20.51.42,4.1755,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_20.51.48,7.4743,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_20.51.56,9.7898,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_20.52.07,8.7028,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_20.52.17,8.4750,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_20.52.26,8.7173,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_20.52.36,8.6117,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_20.52.46,10.0572,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_20.52.57,9.8550,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_20.53.08,11.2205,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_20.53.20,12.3041,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_20.53.34,6.6774,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_20.53.41,6.7195,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_20.53.49,7.2491,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_20.53.57,7.6319,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_20.54.06,10.9417,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_20.54.18,10.8876,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_20.54.30,15.0003,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_20.54.46,15.9946,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_20.55.03,4.7523,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_20.55.09,4.5637,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_20.55.15,4.5045,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_20.55.20,4.6393,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_20.55.28,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_20.55.29,8.2020,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_20.55.39,8.3014,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_20.55.48,8.5573,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_20.55.58,7.6606,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_20.56.06,0.7165,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_20.56.09,2.1016,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_20.56.18,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_20.56.27,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_20.56.36,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_20.56.46,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_20.56.55,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_20.56.58,1.5069,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_20.57.00,1.5726,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_20.57.01,1.5817,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_20.57.03,1.4813,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_20.57.04,1.5869,
