URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_13.27.05,1.5892,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_13.27.08,1.5405,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_13.27.10,1.7903,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_13.27.13,2.0254,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_13.27.16,2.3382,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_13.27.20,2.3546,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_13.27.23,3.1053,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_13.27.27,3.5258,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_13.27.32,1.8191,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_13.27.35,1.6075,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_13.27.37,2.4969,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_13.27.41,3.1367,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_13.27.45,4.8196,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_13.27.51,4.4373,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_13.27.57,7.9545,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_13.28.06,11.8071,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_13.28.18,9.1177,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_13.28.29,8.4165,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_13.28.38,8.7423,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_13.28.48,9.2952,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_13.28.58,10.1337,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_13.29.09,9.6002,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_13.29.20,11.4291,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_13.29.33,12.5095,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_13.29.46,6.7573,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_13.29.54,6.7186,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_13.30.02,7.2080,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_13.30.10,8.0807,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_13.30.19,10.1246,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_13.30.30,10.1705,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_13.30.42,14.2547,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_13.30.57,16.8035,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_13.31.15,4.5489,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_13.31.21,4.7458,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_13.31.26,4.5309,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_13.31.32,4.4837,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_13.31.39,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_13.31.41,8.5210,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_13.31.50,8.6973,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_13.32.00,9.1220,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_13.32.10,8.0724,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_13.32.20,0.7520,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_13.32.22,2.1850,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_13.32.31,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_13.32.40,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_13.32.50,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_13.32.59,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_13.33.08,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_13.33.12,1.5483,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_13.33.13,1.5816,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_13.33.15,1.5914,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_13.33.16,1.4602,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_13.33.18,1.4711,
