URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_14.48.01,1.5599,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_14.48.04,1.5408,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_14.48.07,1.7552,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_14.48.09,1.8857,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_14.48.12,2.2932,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_14.48.16,2.3453,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_14.48.19,3.2323,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_14.48.23,3.7113,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_14.48.28,1.6062,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_14.48.31,1.6111,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_14.48.33,2.2537,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_14.48.37,3.0939,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_14.48.41,4.5499,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_14.48.47,4.5782,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_14.48.52,8.1391,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_14.49.01,10.5786,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_14.49.13,9.1851,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_14.49.23,9.1447,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_14.49.34,8.7753,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_14.49.43,9.0258,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_14.49.54,10.3186,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_14.50.05,10.1223,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_14.50.16,11.2743,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_14.50.28,11.3314,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_14.50.41,6.5053,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_14.50.48,6.9022,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_14.50.56,7.4391,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_14.51.05,7.6703,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_14.51.14,10.4795,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_14.51.25,9.9828,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_14.51.36,15.0306,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_14.51.52,15.6712,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_14.52.09,4.6716,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_14.52.15,5.1170,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_14.52.21,4.5351,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_14.52.27,4.3532,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_14.52.34,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_14.52.36,9.2200,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_14.52.46,8.6972,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_14.52.56,9.4850,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_14.53.06,8.5214,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_14.53.16,0.8103,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_14.53.19,1.9334,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_14.53.27,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_14.53.36,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_14.53.46,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_14.53.55,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_14.54.04,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_14.54.08,1.4865,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_14.54.09,1.5920,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_14.54.11,1.5704,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_14.54.12,1.4289,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_14.54.14,1.4588,
