URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_21.53.26,1.6415,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_21.53.29,1.5503,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_21.53.32,1.6747,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_21.53.34,1.8824,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_21.53.37,2.5112,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_21.53.41,2.4847,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_21.53.44,3.1379,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_21.53.49,3.4106,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_21.53.53,1.6691,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_21.53.56,1.7163,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_21.53.59,2.2917,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_21.54.02,3.1817,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_21.54.06,4.8486,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_21.54.12,4.2922,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_21.54.18,7.8875,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_21.54.27,10.8090,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_21.54.38,8.8787,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_21.54.48,8.6413,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_21.54.58,9.1400,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_21.55.08,8.6282,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_21.55.18,9.8327,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_21.55.29,10.2930,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_21.55.40,12.2636,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_21.55.54,11.9385,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_21.56.07,7.1758,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_21.56.15,6.7419,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_21.56.23,7.3186,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_21.56.31,7.6555,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_21.56.40,10.1296,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_21.56.51,9.7547,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_21.57.02,14.0180,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_21.57.17,15.6819,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_21.57.34,5.0894,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_21.57.40,4.6399,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_21.57.45,4.5728,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_21.57.51,4.6761,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_21.57.59,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_21.58.00,8.7443,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_21.58.10,8.7040,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_21.58.20,8.9019,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_21.58.30,8.0024,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_21.58.39,0.7927,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_21.58.42,1.9845,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_21.58.50,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_21.59.00,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_21.59.09,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_21.59.18,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_21.59.28,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_21.59.31,1.8313,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_21.59.33,1.5736,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_21.59.34,1.5626,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_21.59.36,1.4686,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_21.59.37,1.4790,
