URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_22.30.58,1.6132,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_22.31.01,1.5375,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_22.31.04,2.3951,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_22.31.07,1.9298,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_22.31.10,2.3456,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_22.31.13,2.2448,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_22.31.17,3.0840,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_22.31.21,3.7573,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_22.31.26,1.6841,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_22.31.29,1.7294,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_22.31.31,2.2266,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_22.31.35,3.2102,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_22.31.39,4.5458,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_22.31.45,4.2487,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_22.31.50,7.4909,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_22.31.58,10.8560,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_22.32.10,8.9170,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_22.32.20,9.0060,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_22.32.30,8.7994,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_22.32.40,8.8267,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_22.32.50,10.1839,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_22.33.01,10.3287,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_22.33.13,11.7789,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_22.33.26,11.7840,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_22.33.39,7.1751,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_22.33.47,6.6598,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_22.33.54,7.5767,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_22.34.03,8.1056,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_22.34.12,10.0429,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_22.34.23,10.3600,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_22.34.35,13.9971,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_22.34.50,15.8965,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_22.35.07,4.9883,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_22.35.13,4.5187,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_22.35.18,4.4037,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_22.35.24,4.7821,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_22.35.32,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_22.35.33,8.8684,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_22.35.43,8.3647,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_22.35.53,9.5888,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_22.36.04,8.3065,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_22.36.13,0.7791,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_22.36.16,2.0521,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_22.36.24,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_22.36.33,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_22.36.43,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_22.36.52,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_22.37.02,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_22.37.05,1.5255,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_22.37.06,1.5432,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_22.37.08,1.5750,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_22.37.10,1.4417,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_22.37.11,1.4707,
