URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_14.41.47,1.6658,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_14.41.49,1.4810,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_14.41.52,1.7071,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_14.41.55,1.9039,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_14.41.58,2.3413,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_14.42.01,2.4235,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_14.42.04,3.0971,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_14.42.09,3.8113,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_14.42.14,1.7243,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_14.42.16,1.7358,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_14.42.19,2.2588,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_14.42.22,3.4059,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_14.42.27,4.5590,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_14.42.33,4.6081,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_14.42.38,7.7242,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_14.42.47,11.0344,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_14.42.59,8.8307,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_14.43.09,8.6630,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_14.43.19,8.6911,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_14.43.28,8.6918,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_14.43.38,9.8783,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_14.43.49,10.0968,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_14.44.00,11.4992,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_14.44.13,12.2859,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_14.44.26,7.1176,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_14.44.34,6.5893,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_14.44.42,7.2087,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_14.44.50,7.7846,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_14.44.59,10.2448,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_14.45.11,10.1342,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_14.45.22,14.7258,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_14.45.38,16.5735,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_14.45.55,4.6043,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_14.46.01,4.4996,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_14.46.06,4.6533,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_14.46.12,4.6158,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_14.46.19,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_14.46.21,8.3355,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_14.46.31,8.5275,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_14.46.40,8.6393,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_14.46.50,7.8011,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_14.46.59,0.7953,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_14.47.02,1.9810,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_14.47.10,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_14.47.19,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_14.47.29,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_14.47.38,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_14.47.48,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_14.47.51,1.5204,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_14.47.52,1.5955,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_14.47.54,1.8800,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_14.47.56,1.4621,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_14.47.57,1.5070,
