URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_19.29.43,1.6610,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_19.29.45,1.5580,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_19.29.48,1.7221,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_19.29.51,1.8902,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_19.29.54,2.4762,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_19.29.57,2.4411,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_19.30.01,3.1853,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_19.30.05,3.6641,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_19.30.10,2.3240,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_19.30.13,1.6772,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_19.30.16,2.6318,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_19.30.20,3.3847,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_19.30.24,5.2597,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_19.30.30,4.3875,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_19.30.36,8.4514,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_19.30.45,10.9939,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_19.30.57,8.6183,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_19.31.07,8.4885,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_19.31.17,8.6790,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_19.31.26,9.4062,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_19.31.37,10.5620,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_19.31.49,10.3086,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_19.32.00,11.3139,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_19.32.12,11.6844,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_19.32.25,6.4972,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_19.32.33,6.5894,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_19.32.40,7.4419,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_19.32.49,8.3789,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_19.32.58,9.9398,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_19.33.09,9.9439,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_19.33.20,13.9868,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_19.33.35,16.9038,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_19.33.53,4.8403,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_19.33.59,4.8869,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_19.34.05,4.7298,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_19.34.11,4.4324,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_19.34.18,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_19.34.20,8.5576,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_19.34.30,8.3486,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_19.34.39,9.0206,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_19.34.49,7.8999,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_19.34.58,0.7698,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_19.35.01,1.9379,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_19.35.09,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_19.35.19,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_19.35.28,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_19.35.37,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_19.35.47,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_19.35.50,1.5092,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_19.35.51,1.5937,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_19.35.53,1.5253,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_19.35.55,1.4476,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_19.35.56,2.1085,
