URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_13.20.51,1.6630,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_13.20.54,1.6088,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_13.20.57,1.8588,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_13.21.00,1.9373,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_13.21.03,2.5427,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_13.21.06,2.3276,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_13.21.10,3.5071,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_13.21.14,3.6332,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_13.21.19,1.6884,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_13.21.22,1.6683,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_13.21.24,2.4713,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_13.21.28,3.2167,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_13.21.32,4.5662,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_13.21.38,4.3676,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_13.21.43,7.6423,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_13.21.52,10.8049,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_13.22.04,9.5723,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_13.22.15,8.4771,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_13.22.24,8.6485,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_13.22.34,9.4258,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_13.22.44,10.1355,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_13.22.56,9.9194,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_13.23.07,11.5801,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_13.23.19,11.6665,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_13.23.32,6.7564,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_13.23.40,6.7991,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_13.23.48,7.0665,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_13.23.56,7.5798,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_13.24.04,10.3768,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_13.24.16,10.4441,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_13.24.27,13.9020,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_13.24.42,16.3330,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_13.25.00,4.6533,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_13.25.05,4.5326,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_13.25.11,4.7827,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_13.25.17,4.4081,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_13.25.24,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_13.25.26,8.1532,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_13.25.35,8.5046,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_13.25.45,8.4333,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_13.25.54,7.6691,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_13.26.03,0.7133,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_13.26.06,1.8812,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_13.26.14,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_13.26.23,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_13.26.33,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_13.26.42,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_13.26.51,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_13.26.55,1.5090,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_13.26.56,1.6085,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_13.26.58,1.6050,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_13.26.59,1.5121,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_13.27.01,1.4939,
