URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_18.58.34,1.6415,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_18.58.37,1.5814,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_18.58.40,1.7586,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_18.58.43,1.8939,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_18.58.46,2.3340,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_18.58.49,2.4191,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_18.58.52,3.3673,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_18.58.57,3.5792,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_18.59.02,1.7188,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_18.59.04,1.7090,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_18.59.07,2.1691,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_18.59.10,2.9746,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_18.59.14,4.5375,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_18.59.20,4.5635,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_18.59.26,7.9868,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_18.59.35,11.4000,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_18.59.47,8.7327,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_18.59.57,8.5265,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_19.00.07,8.9655,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_19.00.17,8.8307,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_19.00.26,9.8473,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_19.00.37,10.7869,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_19.00.49,10.9203,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_19.01.01,11.4037,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_19.01.14,6.6827,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_19.01.21,6.6039,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_19.01.29,7.4519,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_19.01.38,7.9079,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_19.01.47,10.5151,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_19.01.58,10.0325,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_19.02.09,14.1556,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_19.02.25,16.7599,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_19.02.42,5.1118,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_19.02.49,4.4302,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_19.02.54,4.7296,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_19.03.00,4.6485,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_19.03.07,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_19.03.09,8.3204,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_19.03.19,8.3308,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_19.03.28,8.8533,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_19.03.38,8.3389,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_19.03.47,0.7260,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_19.03.50,1.8646,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_19.03.58,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_19.04.08,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_19.04.17,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_19.04.27,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_19.04.36,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_19.04.39,1.5086,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_19.04.41,1.5123,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_19.04.42,1.5495,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_19.04.44,1.4688,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_19.04.45,1.4647,
