URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_19.42.17,1.5676,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_19.42.19,1.6408,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_19.42.22,1.7507,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_19.42.25,1.9551,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_19.42.28,2.3885,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_19.42.31,2.2983,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_19.42.35,3.0905,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_19.42.39,3.4093,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_19.42.43,1.6855,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_19.42.46,1.7042,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_19.42.49,2.7457,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_19.42.52,3.4510,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_19.42.57,4.5777,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_19.43.03,4.2183,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_19.43.08,7.9703,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_19.43.17,9.9493,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_19.43.28,9.2246,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_19.43.38,8.3227,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_19.43.48,9.0883,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_19.43.58,9.4821,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_19.44.08,10.1057,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_19.44.20,10.0592,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_19.44.31,11.5410,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_19.44.43,11.7896,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_19.44.56,6.6719,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_19.45.04,6.4827,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_19.45.11,7.0077,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_19.45.20,7.3977,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_19.45.28,10.2458,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_19.45.39,10.1079,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_19.45.51,14.0474,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_19.46.06,16.1004,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_19.46.23,4.6721,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_19.46.29,4.6595,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_19.46.34,4.9655,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_19.46.40,5.0070,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_19.46.48,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_19.46.50,8.2981,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_19.46.59,8.7131,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_19.47.09,8.8458,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_19.47.19,8.0841,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_19.47.28,0.8216,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_19.47.31,1.9903,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_19.47.39,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_19.47.49,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_19.47.58,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_19.48.08,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_19.48.17,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_19.48.20,1.4905,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_19.48.22,1.5844,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_19.48.23,1.5858,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_19.48.25,1.4893,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_19.48.26,1.4925,
