URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_22.49.45,1.6179,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_22.49.48,1.5200,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_22.49.50,1.7023,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_22.49.53,1.9445,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_22.49.56,2.3817,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_22.50.00,2.3382,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_22.50.03,3.1574,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_22.50.07,3.3733,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_22.50.12,1.7016,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_22.50.15,1.6755,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_22.50.17,2.0996,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_22.50.20,3.1661,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_22.50.25,4.9017,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_22.50.31,5.0667,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_22.50.37,7.5583,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_22.50.45,9.7361,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_22.50.56,8.7368,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_22.51.06,8.4918,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_22.51.16,9.9263,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_22.51.27,8.7747,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_22.51.36,10.4208,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_22.51.48,10.0923,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_22.51.59,11.9337,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_22.52.12,11.9386,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_22.52.25,6.7555,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_22.52.33,6.7191,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_22.52.41,7.6358,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_22.52.49,7.5838,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_22.52.58,10.4450,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_22.53.10,9.8749,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_22.53.20,13.8668,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_22.53.35,15.5212,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_22.53.52,4.8525,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_22.53.58,4.4844,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_22.54.03,4.6262,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_22.54.09,4.8781,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_22.54.17,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_22.54.19,8.1974,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_22.54.28,8.0642,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_22.54.37,9.1230,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_22.54.47,7.9951,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_22.54.57,0.7245,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_22.54.59,2.0666,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_22.55.08,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_22.55.17,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_22.55.26,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_22.55.36,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_22.55.45,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_22.55.48,1.5223,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_22.55.50,1.6186,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_22.55.52,1.6081,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_22.55.53,1.5044,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_22.55.55,1.4837,
