URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_19.48.30,1.6605,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_19.48.33,1.5052,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_19.48.36,1.7571,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_19.48.38,1.9724,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_19.48.42,2.5076,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_19.48.45,2.5715,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_19.48.49,3.2345,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_19.48.53,3.6078,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_19.48.58,1.8073,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_19.49.01,1.7879,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_19.49.03,2.2579,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_19.49.07,3.0861,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_19.49.11,4.7565,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_19.49.17,4.1848,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_19.49.22,7.5433,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_19.49.31,10.3577,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_19.49.42,8.8117,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_19.49.52,8.6150,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_19.50.02,8.6412,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_19.50.11,9.3984,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_19.50.22,10.0206,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_19.50.33,9.9972,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_19.50.44,11.4810,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_19.50.56,11.9940,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_19.51.10,6.5685,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_19.51.17,6.5536,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_19.51.25,7.3540,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_19.51.33,7.4979,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_19.51.42,10.0509,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_19.51.53,10.2347,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_19.52.04,13.8863,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_19.52.19,16.0048,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_19.52.36,4.4405,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_19.52.42,4.2424,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_19.52.47,4.6319,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_19.52.53,4.7190,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_19.53.00,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_19.53.02,8.5952,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_19.53.12,8.3572,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_19.53.21,8.8151,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_19.53.31,7.8722,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_19.53.40,0.7388,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_19.53.43,1.8037,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_19.53.51,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_19.54.00,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_19.54.10,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_19.54.19,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_19.54.29,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_19.54.32,1.5086,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_19.54.33,1.5846,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_19.54.35,1.5763,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_19.54.36,1.9688,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_19.54.38,1.4836,
