URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_16.15.10,1.5666,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_16.15.13,1.6259,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_16.15.15,1.7292,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_16.15.18,2.1412,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_16.15.21,2.4945,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_16.15.25,2.3603,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_16.15.28,3.1753,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_16.15.33,3.7972,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_16.15.37,1.6283,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_16.15.40,1.6557,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_16.15.43,2.2225,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_16.15.46,3.0849,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_16.15.50,4.3374,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_16.15.56,4.2133,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_16.16.01,7.3625,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_16.16.09,9.8087,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_16.16.20,8.8865,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_16.16.30,8.3026,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_16.16.40,9.0945,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_16.16.50,8.9914,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_16.17.00,10.1007,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_16.17.11,10.2332,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_16.17.22,11.7644,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_16.17.35,11.8211,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_16.17.48,7.4937,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_16.17.57,6.7123,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_16.18.04,7.3363,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_16.18.13,7.5264,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_16.18.21,10.8492,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_16.18.33,10.9070,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_16.18.45,14.6576,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_16.19.01,15.9487,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_16.19.18,4.5414,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_16.19.24,4.5151,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_16.19.29,4.4799,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_16.19.35,4.7017,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_16.19.42,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_16.19.44,8.3658,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_16.19.54,8.3545,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_16.20.03,8.9560,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_16.20.13,8.2303,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_16.20.23,0.7455,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_16.20.25,1.9702,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_16.20.34,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_16.20.43,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_16.20.52,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_16.21.02,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_16.21.11,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_16.21.14,1.4701,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_16.21.16,1.9382,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_16.21.18,1.5725,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_16.21.19,1.5007,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_16.21.21,1.4278,
