URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_21.28.22,1.6235,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_21.28.24,1.4985,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_21.28.27,1.9637,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_21.28.30,2.0058,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_21.28.33,2.4574,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_21.28.36,2.5321,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_21.28.40,3.3285,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_21.28.45,3.4257,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_21.28.49,1.7502,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_21.28.52,1.7074,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_21.28.55,2.1673,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_21.28.58,3.1030,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_21.29.02,4.5440,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_21.29.08,5.4139,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_21.29.14,8.7136,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_21.29.24,10.7269,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_21.29.36,8.7455,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_21.29.45,8.3871,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_21.29.55,8.5495,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_21.30.05,9.2260,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_21.30.15,10.3468,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_21.30.26,9.8743,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_21.30.37,11.7460,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_21.30.50,11.7280,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_21.31.03,6.4547,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_21.31.10,6.5082,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_21.31.18,6.9972,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_21.31.26,7.5207,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_21.31.35,10.3081,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_21.31.46,10.1655,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_21.31.57,14.1366,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_21.32.12,16.3342,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_21.32.30,4.5638,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_21.32.35,4.5669,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_21.32.41,4.7906,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_21.32.47,4.5892,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_21.32.54,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_21.32.56,8.5095,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_21.33.06,8.5894,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_21.33.15,8.8730,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_21.33.25,8.2676,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_21.33.35,0.7626,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_21.33.38,2.0988,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_21.33.46,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_21.33.55,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_21.34.05,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_21.34.14,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_21.34.24,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_21.34.27,1.4374,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_21.34.28,1.5276,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_21.34.30,1.5668,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_21.34.31,1.9137,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_21.34.33,1.4401,
