URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.15_22.05.56,1.6249,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.15_22.05.58,1.6237,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.15_22.06.01,1.7486,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.15_22.06.04,1.8710,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.15_22.06.07,2.4178,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.15_22.06.10,2.3827,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.15_22.06.14,3.1153,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.15_22.06.18,3.3860,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.15_22.06.22,1.8526,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.15_22.06.25,1.6641,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.15_22.06.28,2.1595,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.15_22.06.31,3.2119,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.15_22.06.36,4.5320,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.15_22.06.41,4.8014,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.15_22.06.47,8.7379,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.15_22.06.57,10.9902,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.15_22.07.09,8.9458,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.15_22.07.19,8.5705,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.15_22.07.29,8.3742,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.15_22.07.38,8.7652,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.15_22.07.48,9.9275,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.15_22.07.59,9.6760,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.15_22.08.10,11.2691,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.15_22.08.22,11.9060,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.15_22.08.35,7.4136,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.15_22.08.43,7.4318,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.15_22.08.52,7.1957,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.15_22.09.00,7.8883,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.15_22.09.09,10.7378,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.15_22.09.21,10.1046,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.15_22.09.32,14.2598,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.15_22.09.47,15.8819,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.15_22.10.04,4.7171,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.15_22.10.10,4.6249,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.15_22.10.16,4.8002,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.15_22.10.22,4.6475,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.15_22.10.29,nan,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.15_22.10.31,8.2687,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.15_22.10.40,8.2821,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.15_22.10.50,8.6240,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.15_22.10.59,7.8278,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.15_22.11.08,0.7915,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.15_22.11.11,1.9564,
10.45.20.125:8443,observation,[10939390],,,2023.12.15_22.11.19,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.15_22.11.29,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.15_22.11.38,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.15_22.11.48,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.15_22.11.57,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.15_22.12.00,1.9934,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.15_22.12.02,1.5658,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.15_22.12.04,1.9542,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.15_22.12.06,1.4847,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.15_22.12.07,1.4992,
