URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_04.56.37,1.6085,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_04.56.40,1.6332,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_04.56.43,1.7710,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_04.56.45,1.9137,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_04.56.48,2.4489,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_04.56.52,2.6443,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_04.56.56,3.4726,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_04.57.00,3.4640,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_04.57.05,1.6221,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_04.57.07,1.6516,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_04.57.10,2.1630,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_04.57.13,3.0243,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_04.57.17,5.3886,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_04.57.24,5.4325,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_04.57.30,8.6273,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_04.57.40,11.8168,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_04.57.53,9.2364,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_04.58.03,9.0500,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_04.58.13,8.7191,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_04.58.23,8.5206,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_04.58.33,10.5518,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_04.58.44,10.0056,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_04.58.55,11.3066,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_04.59.08,11.7161,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_04.59.21,6.2835,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_04.59.28,6.4107,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_04.59.35,6.5525,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_04.59.43,7.0102,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_04.59.51,9.9853,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_05.00.02,9.5047,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_05.00.13,14.0504,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_05.00.28,17.7282,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_05.00.47,4.1192,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_05.00.52,4.9563,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_05.00.58,4.3525,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_05.01.03,4.0693,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_05.01.08,4.8841,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_05.01.14,8.5287,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_05.01.24,8.2253,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_05.01.33,8.8735,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_05.01.43,7.7084,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_05.01.52,0.8821,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_05.01.55,1.9904,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_05.02.03,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_05.02.13,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_05.02.22,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_05.02.32,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_05.02.41,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_05.02.44,1.5022,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_05.02.46,1.6017,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_05.02.47,1.6175,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_05.02.49,1.4614,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_05.02.50,1.5107,
