URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_22.59.46,1.6272,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_22.59.49,1.6144,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_22.59.52,1.8729,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_22.59.55,1.9133,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_22.59.58,2.9776,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_23.00.02,2.4466,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_23.00.05,3.1399,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_23.00.09,3.3131,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_23.00.14,1.6908,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_23.00.17,1.5752,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_23.00.19,2.1964,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_23.00.22,3.3286,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_23.00.27,4.5371,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_23.00.32,4.3229,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_23.00.38,8.0746,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_23.00.47,9.8958,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_23.00.58,9.3267,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_23.01.08,8.7551,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_23.01.18,8.7268,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_23.01.28,9.1770,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_23.01.38,10.3404,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_23.01.50,9.8418,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_23.02.01,11.5569,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_23.02.13,11.6315,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_23.02.26,6.8063,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_23.02.34,6.4403,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_23.02.41,6.5788,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_23.02.49,7.5394,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_23.02.58,10.6624,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_23.03.09,9.8260,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_23.03.20,15.0532,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_23.03.36,15.7052,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_23.03.53,4.2894,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_23.03.58,4.2015,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_23.04.04,4.3281,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_23.04.09,4.1248,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_23.04.14,4.6455,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_23.04.20,8.1205,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_23.04.29,8.2121,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_23.04.38,8.8355,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_23.04.48,8.3090,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_23.04.58,0.8389,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_23.05.01,2.0159,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_23.05.09,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_23.05.18,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_23.05.28,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_23.05.37,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_23.05.47,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_23.05.50,1.4793,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_23.05.51,1.5270,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_23.05.53,1.5493,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_23.05.54,1.4610,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_23.05.56,1.7167,
