URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_21.20.02,1.6098,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_21.20.05,1.6420,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_21.20.07,1.7884,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_21.20.10,2.3175,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_21.20.14,2.4851,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_21.20.17,2.4301,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_21.20.21,3.3941,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_21.20.25,3.4042,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_21.20.30,1.6630,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_21.20.33,1.6328,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_21.20.35,2.2316,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_21.20.39,3.1016,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_21.20.43,5.0515,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_21.20.49,4.3711,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_21.20.55,8.2086,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_21.21.04,10.1544,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_21.21.15,8.6284,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_21.21.25,8.1891,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_21.21.34,8.5338,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_21.21.44,8.8157,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_21.21.54,9.8012,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_21.22.05,9.6381,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_21.22.15,11.2516,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_21.22.28,11.5598,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_21.22.40,6.5661,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_21.22.48,6.1200,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_21.22.55,6.9228,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_21.23.03,7.2049,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_21.23.11,11.0926,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_21.23.23,10.6859,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_21.23.35,14.5945,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_21.23.51,17.7806,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_21.24.10,4.2295,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_21.24.15,4.3725,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_21.24.20,4.1768,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_21.24.26,4.4291,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_21.24.31,4.5906,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_21.24.37,8.1142,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_21.24.46,8.0377,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_21.24.55,8.7583,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_21.25.05,7.4421,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_21.25.14,0.7618,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_21.25.16,2.0779,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_21.25.25,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_21.25.34,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_21.25.44,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_21.25.53,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_21.26.02,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_21.26.05,1.4882,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_21.26.07,1.5065,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_21.26.08,1.4870,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_21.26.10,1.4170,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_21.26.11,1.4039,
