URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_22.22.39,1.6701,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_22.22.42,1.6811,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_22.22.45,1.8188,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_22.22.48,1.8539,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_22.22.51,2.6040,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_22.22.54,2.5087,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_22.22.58,3.1456,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_22.23.02,4.2408,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_22.23.07,1.7123,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_22.23.10,1.8039,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_22.23.13,2.1713,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_22.23.16,3.0435,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_22.23.20,5.3667,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_22.23.27,4.6019,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_22.23.33,7.9731,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_22.23.42,10.1596,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_22.23.53,8.9262,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_22.24.03,8.6725,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_22.24.13,8.3177,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_22.24.22,8.7725,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_22.24.32,9.8732,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_22.24.43,10.0985,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_22.24.54,11.6728,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_22.25.07,11.4500,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_22.25.19,6.3483,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_22.25.27,6.5761,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_22.25.34,7.0584,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_22.25.42,7.1113,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_22.25.51,10.5372,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_22.26.02,11.1615,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_22.26.14,14.5550,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_22.26.30,16.6874,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_22.26.48,4.1557,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_22.26.53,4.5007,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_22.26.59,4.1531,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_22.27.04,4.5984,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_22.27.09,4.3027,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_22.27.15,8.3993,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_22.27.24,8.1528,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_22.27.34,8.8087,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_22.27.43,7.7363,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_22.27.52,0.7132,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_22.27.55,1.8761,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_22.28.03,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_22.28.13,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_22.28.22,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_22.28.31,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_22.28.41,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_22.28.44,1.4633,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_22.28.45,1.5239,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_22.28.47,1.5715,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_22.28.48,1.4289,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_22.28.50,1.3433,
