URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_01.42.22,1.5899,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_01.42.25,1.6401,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_01.42.27,1.9492,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_01.42.30,1.9327,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_01.42.33,2.5532,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_01.42.37,2.4715,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_01.42.41,3.2135,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_01.42.45,3.4118,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_01.42.49,1.6754,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_01.42.52,1.6271,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_01.42.55,2.1817,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_01.42.58,3.4691,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_01.43.03,4.7155,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_01.43.08,4.3803,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_01.43.14,8.0844,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_01.43.23,10.0901,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_01.43.34,8.9856,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_01.43.44,8.7108,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_01.43.54,8.9354,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_01.44.04,8.6477,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_01.44.14,10.1647,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_01.44.25,10.2827,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_01.44.36,10.9220,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_01.44.48,11.5558,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_01.45.01,6.3328,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_01.45.08,6.2483,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_01.45.16,7.0324,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_01.45.24,7.5999,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_01.45.32,9.8698,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_01.45.43,10.7629,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_01.45.55,15.1264,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_01.46.11,16.0690,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_01.46.29,4.6219,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_01.46.34,4.1462,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_01.46.39,4.3835,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_01.46.45,4.1795,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_01.46.50,4.5428,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_01.46.56,8.2285,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_01.47.05,7.9467,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_01.47.14,8.8803,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_01.47.24,7.5484,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_01.47.33,0.7759,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_01.47.35,1.9448,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_01.47.44,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_01.47.53,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_01.48.02,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_01.48.12,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_01.48.21,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_01.48.24,1.4737,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_01.48.26,1.5483,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_01.48.27,1.5707,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_01.48.29,1.4336,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_01.48.30,1.4568,
