URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_03.03.39,1.6064,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_03.03.42,1.7815,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_03.03.45,1.6980,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_03.03.48,1.9508,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_03.03.51,2.5519,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_03.03.54,2.3753,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_03.03.58,3.1811,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_03.04.02,3.2778,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_03.04.06,1.6465,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_03.04.09,1.6455,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_03.04.12,2.1379,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_03.04.15,3.0380,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_03.04.19,4.8261,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_03.04.25,4.1552,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_03.04.30,8.0802,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_03.04.39,10.2298,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_03.04.51,9.5037,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_03.05.01,8.5287,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_03.05.11,8.6251,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_03.05.21,8.5788,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_03.05.30,10.3392,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_03.05.42,10.0293,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_03.05.53,11.1459,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_03.06.05,11.8757,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_03.06.18,6.3056,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_03.06.25,6.2913,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_03.06.33,6.9270,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_03.06.41,7.2351,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_03.06.49,10.1110,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_03.07.00,10.3723,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_03.07.12,14.3028,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_03.07.27,15.4976,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_03.07.44,4.2187,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_03.07.49,4.0269,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_03.07.54,4.2110,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_03.07.59,4.2795,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_03.08.04,4.2379,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_03.08.10,9.1882,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_03.08.20,8.0720,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_03.08.29,9.2171,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_03.08.40,7.8678,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_03.08.48,0.8594,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_03.08.51,2.0393,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_03.09.00,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_03.09.09,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_03.09.19,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_03.09.28,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_03.09.37,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_03.09.40,1.4840,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_03.09.42,1.5574,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_03.09.44,1.5716,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_03.09.45,1.4796,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_03.09.47,1.4824,
