URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_04.25.09,1.6006,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_04.25.11,2.0250,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_04.25.15,1.7622,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_04.25.17,1.9012,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_04.25.20,2.4771,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_04.25.24,2.4531,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_04.25.27,3.1592,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_04.25.32,3.3513,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_04.25.36,1.8903,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_04.25.39,1.6099,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_04.25.42,2.2736,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_04.25.45,2.9330,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_04.25.49,4.7571,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_04.25.55,4.6337,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_04.26.01,8.0574,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_04.26.10,10.2791,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_04.26.21,8.6039,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_04.26.31,8.4439,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_04.26.40,9.4528,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_04.26.51,8.9435,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_04.27.01,10.1704,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_04.27.12,10.7501,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_04.27.24,12.2656,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_04.27.37,11.9417,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_04.27.50,6.3619,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_04.27.58,6.3548,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_04.28.05,6.7956,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_04.28.13,7.3116,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_04.28.21,10.9028,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_04.28.33,11.2601,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_04.28.46,14.7786,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_04.29.01,16.9040,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_04.29.19,4.5696,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_04.29.25,4.2755,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_04.29.30,4.4648,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_04.29.36,4.1089,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_04.29.41,4.4868,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_04.29.47,8.5054,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_04.29.56,8.1301,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_04.30.05,8.5510,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_04.30.15,8.2348,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_04.30.24,0.8388,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_04.30.27,1.8584,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_04.30.35,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_04.30.45,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_04.30.54,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_04.31.04,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_04.31.13,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_04.31.16,1.4807,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_04.31.18,1.6590,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_04.31.19,2.0028,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_04.31.21,1.4486,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_04.31.23,1.4518,
