URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_04.43.59,1.7216,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_04.44.02,1.7435,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_04.44.05,1.8517,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_04.44.08,1.9882,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_04.44.11,2.6578,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_04.44.15,2.6108,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_04.44.18,3.3669,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_04.44.23,3.5563,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_04.44.27,1.7215,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_04.44.30,1.6837,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_04.44.33,2.1789,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_04.44.36,3.1712,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_04.44.40,4.9208,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_04.44.46,4.4002,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_04.44.52,7.8436,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_04.45.01,9.9405,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_04.45.12,8.9211,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_04.45.22,8.4827,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_04.45.31,8.8904,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_04.45.41,8.8780,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_04.45.51,10.2550,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_04.46.03,9.7516,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_04.46.13,11.7704,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_04.46.26,11.6071,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_04.46.39,6.5319,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_04.46.46,6.2775,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_04.46.54,6.9134,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_04.47.02,7.2965,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_04.47.10,10.4888,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_04.47.22,11.4782,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_04.47.34,15.1755,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_04.47.51,17.6156,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_04.48.09,4.6966,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_04.48.15,4.0966,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_04.48.20,4.1896,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_04.48.25,4.4820,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_04.48.31,4.4260,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_04.48.36,8.4309,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_04.48.46,8.2833,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_04.48.55,9.0211,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_04.49.05,8.3031,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_04.49.15,0.7569,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_04.49.18,1.9028,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_04.49.26,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_04.49.35,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_04.49.45,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_04.49.54,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_04.50.03,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_04.50.06,1.9066,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_04.50.08,1.5260,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_04.50.10,1.6550,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_04.50.12,1.5356,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_04.50.13,1.4407,
