URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_22.03.58,1.5814,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_22.04.00,1.6532,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_22.04.03,1.7789,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_22.04.06,2.3999,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_22.04.09,2.4901,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_22.04.13,2.4511,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_22.04.16,3.1573,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_22.04.21,3.8739,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_22.04.26,1.6323,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_22.04.28,1.6473,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_22.04.31,2.1408,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_22.04.34,3.1187,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_22.04.38,5.1785,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_22.04.45,4.6520,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_22.04.50,7.9368,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_22.04.59,12.8806,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_22.05.13,9.0203,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_22.05.23,8.3857,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_22.05.33,8.9034,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_22.05.43,9.0040,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_22.05.53,10.2607,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_22.06.04,9.8456,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_22.06.15,12.2729,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_22.06.29,11.3055,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_22.06.41,6.6328,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_22.06.49,6.2286,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_22.06.56,7.5828,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_22.07.05,7.2045,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_22.07.13,10.0836,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_22.07.24,9.7823,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_22.07.35,14.6776,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_22.07.51,16.8275,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_22.08.08,4.1893,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_22.08.14,4.4163,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_22.08.19,4.1312,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_22.08.24,4.1991,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_22.08.30,4.2400,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_22.08.35,8.0875,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_22.08.44,8.4400,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_22.08.54,8.7152,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_22.09.03,7.5305,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_22.09.12,0.7100,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_22.09.15,1.9154,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_22.09.23,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_22.09.32,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_22.09.42,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_22.09.51,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_22.10.01,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_22.10.04,1.4814,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_22.10.05,1.5319,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_22.10.07,1.5149,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_22.10.08,1.4071,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_22.10.10,1.4843,
