URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_20.29.41,1.6801,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_20.29.44,1.6803,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_20.29.46,1.8917,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_20.29.49,2.0591,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_20.29.53,2.8884,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_20.29.57,2.5651,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_20.30.00,3.2801,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_20.30.05,3.6710,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_20.30.09,1.6702,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_20.30.12,1.8176,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_20.30.15,2.2006,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_20.30.18,3.1588,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_20.30.22,4.6898,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_20.30.28,4.5908,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_20.30.34,8.0758,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_20.30.43,12.2908,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_20.30.56,10.7497,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_20.31.08,8.6221,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_20.31.18,10.1717,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_20.31.29,9.9345,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_20.31.40,10.7119,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_20.31.52,10.3533,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_20.32.03,12.3014,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_20.32.17,11.8134,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_20.32.30,6.5994,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_20.32.37,6.1658,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_20.32.44,7.0999,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_20.32.53,7.9586,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_20.33.02,9.8454,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_20.33.13,11.0367,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_20.33.25,15.6709,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_20.33.41,17.5767,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_20.34.00,4.2064,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_20.34.05,4.1452,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_20.34.11,4.0563,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_20.34.16,3.9728,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_20.34.21,4.5409,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_20.34.26,8.0690,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_20.34.35,8.2400,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_20.34.45,8.3376,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_20.34.54,7.4458,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_20.35.03,0.7491,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_20.35.06,1.8270,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_20.35.14,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_20.35.23,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_20.35.32,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_20.35.42,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_20.35.51,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_20.35.54,1.5510,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_20.35.56,1.5999,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_20.35.58,1.5814,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_20.35.59,1.4373,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_20.36.01,1.4190,
