URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.10_19.12.36,1.7312,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.10_19.12.38,1.6424,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.10_19.12.41,1.9925,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.10_19.12.44,1.9730,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.10_19.12.47,3.3350,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.10_19.12.52,2.6893,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.10_19.12.55,4.3087,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.10_19.13.01,4.3341,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.10_19.13.06,2.3190,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.10_19.13.09,1.6635,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.10_19.13.12,2.2370,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.10_19.13.15,3.1805,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.10_19.13.20,8.1214,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.10_19.13.29,5.4294,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.10_19.13.35,11.4682,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.10_19.13.48,13.6178,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.10_19.14.03,12.6124,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.10_19.14.16,11.2320,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.10_19.14.29,11.2979,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.10_19.14.41,11.6458,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.10_19.14.54,12.5511,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.10_19.15.07,12.7519,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.10_19.15.21,15.3122,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.10_19.15.38,14.4290,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.10_19.15.53,9.8638,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.10_19.16.04,9.5907,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.10_19.16.15,9.7060,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.10_19.16.25,9.5163,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.10_19.16.36,13.7771,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.10_19.16.51,13.5090,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.10_19.17.05,18.5666,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.10_19.17.25,19.0618,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.10_19.17.45,4.2391,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.10_19.17.50,4.4689,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.10_19.17.56,4.4547,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.10_19.18.02,4.4111,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.10_19.18.07,4.3312,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.10_19.18.12,8.8223,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.10_19.18.22,8.9484,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.10_19.18.32,9.8117,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.10_19.18.43,9.8908,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.10_19.18.54,0.7453,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.10_19.18.57,2.7342,
10.45.20.125:8443,observation,[10939390],,,2023.12.10_19.19.06,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.10_19.19.15,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.10_19.19.25,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.10_19.19.34,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.10_19.19.44,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.10_19.19.47,1.4193,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.10_19.19.48,1.6621,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.10_19.19.50,1.5373,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.10_19.19.51,1.4526,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.10_19.19.53,1.4459,
