URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_19.31.58,1.7255,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_19.32.01,1.6716,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_19.32.03,1.8107,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_19.32.06,1.9050,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_19.32.09,2.5888,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_19.32.13,2.4452,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_19.32.17,3.2718,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_19.32.21,3.6093,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_19.32.26,1.6806,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_19.32.28,1.6863,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_19.32.31,2.4622,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_19.32.35,3.1330,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_19.32.39,4.8039,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_19.32.45,4.4291,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_19.32.50,8.3837,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_19.33.00,10.8814,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_19.33.12,12.3345,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_19.33.25,10.5528,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_19.33.37,9.6605,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_19.33.47,9.3542,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_19.33.58,10.0178,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_19.34.09,10.5207,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_19.34.20,11.6884,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_19.34.33,11.8932,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_19.34.46,6.5220,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_19.34.54,6.5360,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_19.35.01,6.9015,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_19.35.09,7.7317,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_19.35.18,11.4913,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_19.35.31,9.8150,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_19.35.42,14.1735,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_19.35.57,18.4379,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_19.36.16,4.3661,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_19.36.22,4.1452,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_19.36.27,4.1499,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_19.36.32,4.2167,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_19.36.37,4.5010,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_19.36.43,8.1467,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_19.36.52,8.0957,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_19.37.01,8.5577,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_19.37.11,7.6949,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_19.37.20,0.8020,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_19.37.23,1.7879,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_19.37.31,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_19.37.40,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_19.37.50,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_19.37.59,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_19.38.08,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_19.38.11,1.5169,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_19.38.13,1.5753,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_19.38.15,1.6095,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_19.38.16,1.4106,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_19.38.18,1.9539,
