URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_05.21.43,1.5396,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_05.21.45,1.5601,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_05.21.48,1.8001,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_05.21.51,2.0108,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_05.21.54,2.4967,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_05.21.57,2.6377,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_05.22.01,3.3079,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_05.22.05,3.4275,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_05.22.10,1.6273,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_05.22.13,1.6052,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_05.22.15,2.1564,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_05.22.19,3.5781,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_05.22.23,5.1267,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_05.22.29,4.3202,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_05.22.35,8.6333,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_05.22.44,10.0075,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_05.22.56,8.8363,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_05.23.05,8.3535,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_05.23.15,8.8620,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_05.23.25,8.7758,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_05.23.35,10.6336,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_05.23.47,10.1116,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_05.23.58,11.4519,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_05.24.11,12.2342,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_05.24.24,7.0323,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_05.24.32,6.6099,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_05.24.40,6.8114,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_05.24.47,7.3532,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_05.24.56,10.3111,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_05.25.07,10.0233,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_05.25.18,14.3472,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_05.25.34,18.0375,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_05.25.53,4.8921,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_05.25.59,4.1665,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_05.26.04,4.3047,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_05.26.10,4.0331,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_05.26.15,4.7436,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_05.26.20,8.0419,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_05.26.30,7.7942,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_05.26.38,8.6388,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_05.26.48,7.9596,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_05.26.57,0.7771,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_05.27.00,1.8442,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_05.27.08,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_05.27.18,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_05.27.27,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_05.27.36,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_05.27.46,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_05.27.49,1.4941,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_05.27.50,1.5943,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_05.27.52,1.5585,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_05.27.54,1.9777,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_05.27.56,1.4814,
