URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_23.12.13,1.6739,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_23.12.16,1.5967,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_23.12.18,2.2120,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_23.12.22,1.9971,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_23.12.25,2.8296,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_23.12.29,2.4721,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_23.12.32,3.3178,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_23.12.37,3.5472,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_23.12.41,1.6501,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_23.12.44,1.7577,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_23.12.47,2.3391,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_23.12.50,3.0982,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_23.12.54,4.7155,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_23.13.00,4.6015,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_23.13.06,7.9817,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_23.13.15,10.1529,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_23.13.26,11.4303,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_23.13.39,9.5764,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_23.13.49,8.5008,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_23.13.59,9.0754,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_23.14.09,10.6391,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_23.14.21,10.0499,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_23.14.32,11.6769,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_23.14.45,11.2727,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_23.14.57,6.2997,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_23.15.04,6.3609,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_23.15.12,6.8775,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_23.15.20,7.4137,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_23.15.28,9.9218,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_23.15.39,9.6917,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_23.15.50,14.2058,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_23.16.05,15.5130,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_23.16.22,4.2397,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_23.16.27,4.1183,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_23.16.32,4.3497,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_23.16.38,3.9749,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_23.16.43,4.4650,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_23.16.48,8.1496,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_23.16.57,8.5830,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_23.17.07,8.6697,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_23.17.17,7.8405,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_23.17.26,0.7567,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_23.17.29,1.8390,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_23.17.37,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_23.17.46,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_23.17.55,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_23.18.05,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_23.18.14,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_23.18.17,1.7112,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_23.18.19,1.5538,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_23.18.21,1.6546,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_23.18.22,1.5040,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_23.18.24,1.4479,
