URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_23.37.12,1.6582,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_23.37.15,1.6189,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_23.37.18,1.8243,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_23.37.20,2.1599,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_23.37.24,2.5518,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_23.37.27,2.6006,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_23.37.31,3.2275,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_23.37.35,3.4361,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_23.37.40,1.7115,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_23.37.43,1.6268,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_23.37.45,2.1765,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_23.37.49,3.0854,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_23.37.53,4.6814,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_23.37.58,4.2526,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_23.38.04,9.8803,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_23.38.15,11.3662,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_23.38.27,9.1221,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_23.38.37,8.2554,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_23.38.47,9.4837,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_23.38.57,8.7696,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_23.39.07,10.1667,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_23.39.18,10.0648,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_23.39.29,11.3706,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_23.39.42,11.4571,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_23.39.54,6.5405,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_23.40.02,6.4160,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_23.40.09,6.8374,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_23.40.17,7.7265,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_23.40.26,9.9716,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_23.40.37,11.0053,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_23.40.49,14.7929,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_23.41.05,15.8917,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_23.41.22,4.3271,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_23.41.28,4.1160,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_23.41.33,4.2449,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_23.41.38,4.4742,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_23.41.44,4.3234,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_23.41.49,8.2220,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_23.41.58,7.8808,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_23.42.07,8.4259,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_23.42.17,7.8910,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_23.42.26,0.7343,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_23.42.28,1.9275,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_23.42.37,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_23.42.46,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_23.42.55,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_23.43.05,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_23.43.14,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_23.43.17,1.4991,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_23.43.19,1.5321,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_23.43.20,1.5059,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_23.43.22,1.4247,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_23.43.23,1.4198,
