URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_21.45.05,1.5704,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_21.45.07,1.7550,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_21.45.10,1.7765,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_21.45.13,1.9245,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_21.45.16,2.5192,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_21.45.20,2.4036,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_21.45.23,3.6306,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_21.45.28,3.4966,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_21.45.32,1.7069,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_21.45.35,1.6689,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_21.45.38,2.1398,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_21.45.41,3.0419,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_21.45.45,4.5205,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_21.45.51,5.1165,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_21.45.57,7.7524,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_21.46.06,10.9939,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_21.46.18,9.5404,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_21.46.29,8.6491,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_21.46.38,11.3013,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_21.46.51,8.7517,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_21.47.00,9.8216,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_21.47.11,9.7818,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_21.47.22,11.5692,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_21.47.35,13.4096,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_21.47.49,6.6322,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_21.47.57,6.7765,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_21.48.05,7.0497,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_21.48.13,7.2190,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_21.48.21,10.8101,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_21.48.33,10.5404,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_21.48.45,13.7574,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_21.49.00,16.4330,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_21.49.17,4.1807,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_21.49.22,4.1727,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_21.49.28,3.9796,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_21.49.33,4.0178,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_21.49.38,4.5751,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_21.49.43,8.2816,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_21.49.53,7.8390,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_21.50.02,8.2388,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_21.50.11,7.6821,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_21.50.20,1.0259,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_21.50.22,1.7141,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_21.50.30,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_21.50.39,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_21.50.49,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_21.50.58,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_21.51.07,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_21.51.10,1.5044,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_21.51.12,1.5075,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_21.51.13,1.5401,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_21.51.15,1.4482,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_21.51.16,1.4582,
