URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_00.14.41,1.6537,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_00.14.43,1.6725,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_00.14.46,1.7290,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_00.14.49,1.9191,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_00.14.52,2.6777,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_00.14.56,2.5351,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_00.14.59,3.6288,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_00.15.04,3.6643,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_00.15.09,1.7143,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_00.15.11,1.6705,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_00.15.14,2.2063,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_00.15.17,3.1370,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_00.15.22,5.0938,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_00.15.28,4.3759,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_00.15.33,8.2713,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_00.15.43,11.1340,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_00.15.55,8.8797,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_00.16.05,8.5180,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_00.16.14,8.5711,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_00.16.24,8.8894,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_00.16.34,10.0961,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_00.16.45,10.1807,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_00.16.56,12.2622,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_00.17.10,12.0330,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_00.17.23,6.4827,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_00.17.30,7.1011,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_00.17.39,7.1043,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_00.17.47,7.6534,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_00.17.55,10.5174,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_00.18.07,10.0400,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_00.18.18,14.6203,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_00.18.34,15.5475,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_00.18.51,4.2059,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_00.18.56,4.1596,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_00.19.01,4.1879,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_00.19.06,4.3014,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_00.19.12,4.5091,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_00.19.17,8.6667,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_00.19.27,8.4288,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_00.19.36,9.2396,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_00.19.47,8.1801,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_00.19.56,0.8261,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_00.19.59,2.1456,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_00.20.07,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_00.20.17,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_00.20.26,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_00.20.36,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_00.20.45,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_00.20.48,1.5216,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_00.20.50,1.5282,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_00.20.51,1.6191,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_00.20.53,1.4166,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_00.20.54,1.5412,
