URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.11_13.31.28,1.5449,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.11_13.31.31,1.4909,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.11_13.31.33,1.8987,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.11_13.31.36,1.7699,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.11_13.31.39,3.4105,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.11_13.31.43,3.0823,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.11_13.31.48,3.9737,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.11_13.31.53,3.7187,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.11_13.31.57,1.9994,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.11_13.32.00,1.7072,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.11_13.32.03,2.3579,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.11_13.32.07,3.1352,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.11_13.32.11,6.1461,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.11_13.32.18,4.5154,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.11_13.32.24,12.2914,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.11_13.32.37,13.5967,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.11_13.32.52,16.4133,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.11_13.33.09,20.0642,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.11_13.33.30,16.7071,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.11_13.33.48,15.0397,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.11_13.34.04,13.8611,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.11_13.34.19,12.3974,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.11_13.34.33,13.6644,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.11_13.34.47,13.9989,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.11_13.35.02,10.0642,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.11_13.35.14,9.2126,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.11_13.35.24,10.3202,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.11_13.35.35,11.4853,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.11_13.35.48,16.8775,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.11_13.36.06,14.1694,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.11_13.36.21,18.8149,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.11_13.36.41,18.7317,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.11_13.37.01,4.1551,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.11_13.37.06,4.3780,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.11_13.37.11,4.2153,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.11_13.37.17,3.9312,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.11_13.37.22,4.5617,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.11_13.37.27,10.6362,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.11_13.37.39,9.7449,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.11_13.37.50,10.9104,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.11_13.38.02,8.7598,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.11_13.38.12,0.7759,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.11_13.38.14,2.8598,
10.45.20.125:8443,observation,[10939390],,,2023.12.11_13.38.24,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.11_13.38.33,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.11_13.38.42,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.11_13.38.52,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.11_13.39.01,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.11_13.39.04,2.2324,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.11_13.39.07,1.6643,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.11_13.39.08,1.5816,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.11_13.39.10,1.4132,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.11_13.39.11,1.5558,
