URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_00.08.25,1.6196,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_00.08.28,1.5974,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_00.08.31,1.7421,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_00.08.33,1.9319,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_00.08.36,2.5883,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_00.08.40,2.6514,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_00.08.44,3.7743,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_00.08.49,3.4497,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_00.08.53,1.7442,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_00.08.56,1.7067,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_00.08.59,2.4053,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_00.09.02,3.1161,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_00.09.06,4.9911,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_00.09.13,4.4014,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_00.09.18,8.5381,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_00.09.28,12.1075,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_00.09.41,8.7913,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_00.09.51,8.2033,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_00.10.00,8.5749,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_00.10.10,8.6769,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_00.10.19,10.0514,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_00.10.30,10.2306,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_00.10.42,11.4497,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_00.10.54,11.7304,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_00.11.07,6.3245,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_00.11.14,6.2783,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_00.11.22,7.5215,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_00.11.30,7.2336,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_00.11.39,10.9468,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_00.11.51,10.0441,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_00.12.02,15.5054,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_00.12.18,15.9109,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_00.12.35,4.1932,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_00.12.41,4.3048,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_00.12.46,4.0931,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_00.12.51,3.8993,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_00.12.56,4.5432,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_00.13.02,7.9099,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_00.13.11,8.2544,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_00.13.20,8.5398,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_00.13.30,7.5893,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_00.13.38,0.7980,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_00.13.41,2.0207,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_00.13.50,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_00.13.59,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_00.14.08,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_00.14.18,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_00.14.27,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_00.14.30,1.5946,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_00.14.32,1.5452,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_00.14.33,1.5613,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_00.14.35,1.4310,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_00.14.36,1.4742,
