URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_00.27.14,1.6087,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_00.27.17,1.6038,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_00.27.19,1.7770,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_00.27.22,1.9608,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_00.27.25,2.6459,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_00.27.29,2.5478,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_00.27.32,3.1589,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_00.27.37,3.3642,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_00.27.41,1.6645,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_00.27.44,1.5964,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_00.27.46,2.1417,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_00.27.50,3.0308,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_00.27.54,5.0730,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_00.28.00,4.3585,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_00.28.05,8.0832,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_00.28.14,12.6287,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_00.28.28,8.8748,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_00.28.38,8.3451,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_00.28.48,8.6764,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_00.28.57,8.7967,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_00.29.07,10.3166,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_00.29.19,9.8584,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_00.29.29,11.2881,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_00.29.42,11.1900,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_00.29.54,6.4428,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_00.30.02,6.7257,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_00.30.09,7.6166,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_00.30.18,7.3307,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_00.30.26,10.2519,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_00.30.38,10.0141,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_00.30.49,14.4922,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_00.31.04,14.9901,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_00.31.21,3.9740,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_00.31.26,4.3035,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_00.31.31,4.6066,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_00.31.37,4.2239,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_00.31.42,4.4365,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_00.31.47,8.2661,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_00.31.57,8.1264,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_00.32.06,8.2171,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_00.32.15,7.8877,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_00.32.24,0.6865,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_00.32.27,1.9886,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_00.32.35,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_00.32.45,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_00.32.54,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_00.33.03,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_00.33.13,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_00.33.16,1.4716,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_00.33.17,1.5402,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_00.33.19,1.5425,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_00.33.20,1.7489,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_00.33.22,1.4197,
