URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_04.00.16,1.6020,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_04.00.18,1.5926,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_04.00.21,1.9047,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_04.00.24,1.8889,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_04.00.27,2.5568,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_04.00.31,2.4917,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_04.00.34,3.1091,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_04.00.38,3.6959,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_04.00.43,1.6033,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_04.00.46,1.6494,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_04.00.49,2.1350,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_04.00.52,3.1304,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_04.00.56,5.2079,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_04.01.02,4.7845,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_04.01.08,9.0335,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_04.01.18,11.2874,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_04.01.31,9.4928,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_04.01.41,8.5312,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_04.01.51,9.2932,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_04.02.01,8.7169,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_04.02.11,10.3238,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_04.02.22,10.1005,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_04.02.33,11.2571,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_04.02.46,11.6925,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_04.02.59,6.3617,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_04.03.06,6.3633,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_04.03.13,7.6355,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_04.03.22,8.0402,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_04.03.31,10.7987,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_04.03.43,10.5469,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_04.03.55,15.6969,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_04.04.12,15.5449,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_04.04.28,4.3540,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_04.04.34,4.2664,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_04.04.39,4.5815,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_04.04.45,4.1159,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_04.04.50,4.4150,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_04.04.55,8.2358,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_04.05.05,8.2513,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_04.05.14,8.9116,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_04.05.24,8.3097,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_04.05.33,0.7935,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_04.05.36,2.0142,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_04.05.44,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_04.05.54,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_04.06.03,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_04.06.13,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_04.06.22,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_04.06.25,1.4068,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_04.06.26,2.1034,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_04.06.29,1.5136,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_04.06.30,1.7756,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_04.06.32,1.3829,
