URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_02.13.35,1.6508,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_02.13.38,2.0018,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_02.13.41,1.7869,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_02.13.43,1.9113,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_02.13.46,2.4039,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_02.13.50,2.4478,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_02.13.53,2.9909,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_02.13.57,3.3292,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_02.14.02,1.6788,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_02.14.05,1.6261,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_02.14.07,2.1136,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_02.14.10,3.0138,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_02.14.15,4.7370,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_02.14.20,4.2093,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_02.14.26,7.8212,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_02.14.35,9.8955,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_02.14.45,8.8540,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_02.14.55,8.4488,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_02.15.05,8.6005,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_02.15.15,8.8879,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_02.15.25,9.9782,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_02.15.36,9.7113,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_02.15.46,11.0694,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_02.15.59,11.5236,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_02.16.11,6.2039,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_02.16.18,6.2077,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_02.16.26,6.9264,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_02.16.34,7.1152,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_02.16.42,10.1782,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_02.16.53,9.5217,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_02.17.04,14.8998,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_02.17.20,16.3561,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_02.17.37,4.3064,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_02.17.42,4.3122,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_02.17.48,4.0864,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_02.17.53,4.2218,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_02.17.58,4.3053,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_02.18.04,8.1284,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_02.18.13,8.3153,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_02.18.22,8.5658,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_02.18.32,7.6313,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_02.18.41,0.7073,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_02.18.43,1.9774,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_02.18.52,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_02.19.01,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_02.19.10,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_02.19.20,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_02.19.29,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_02.19.32,1.4670,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_02.19.34,1.6203,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_02.19.35,1.6335,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_02.19.37,1.4235,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_02.19.38,1.4604,
