URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.12_22.16.25,1.6328,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.12_22.16.28,1.7280,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.12_22.16.30,1.7517,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.12_22.16.33,1.9454,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.12_22.16.36,2.5578,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.12_22.16.40,2.4381,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.12_22.16.43,3.1903,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.12_22.16.48,3.3494,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.12_22.16.52,1.6463,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.12_22.16.55,1.6152,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.12_22.16.58,2.2766,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.12_22.17.01,3.0511,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.12_22.17.05,5.0069,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.12_22.17.11,4.9973,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.12_22.17.17,8.3299,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.12_22.17.27,9.7392,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.12_22.17.37,9.1079,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.12_22.17.48,8.4893,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.12_22.17.57,8.5535,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.12_22.18.07,8.5681,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.12_22.18.16,10.0272,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.12_22.18.27,9.9003,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.12_22.18.38,11.5165,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.12_22.18.51,11.4465,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.12_22.19.04,6.2650,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.12_22.19.11,6.2282,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.12_22.19.18,7.1688,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.12_22.19.26,7.2214,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.12_22.19.35,10.4262,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.12_22.19.46,10.4621,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.12_22.19.58,14.5390,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.12_22.20.13,17.8560,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.12_22.20.32,4.5894,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.12_22.20.38,4.2740,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.12_22.20.43,4.3070,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.12_22.20.49,4.1833,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.12_22.20.54,4.3128,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.12_22.20.59,8.3701,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.12_22.21.09,8.3579,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.12_22.21.18,8.6376,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.12_22.21.28,8.1610,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.12_22.21.37,0.7526,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.12_22.21.40,2.0288,
10.45.20.125:8443,observation,[10939390],,,2023.12.12_22.21.48,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.12_22.21.58,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.12_22.22.07,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.12_22.22.16,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.12_22.22.26,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.12_22.22.29,1.4740,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.12_22.22.31,1.5143,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.12_22.22.32,1.4995,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.12_22.22.34,1.3977,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.12_22.22.35,1.8145,
