URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_01.04.42,1.5887,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_01.04.45,1.6853,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_01.04.48,1.7907,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_01.04.51,2.0466,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_01.04.54,2.8022,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_01.04.58,2.4475,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_01.05.01,3.3450,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_01.05.06,3.6891,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_01.05.10,1.7439,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_01.05.13,2.1859,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_01.05.16,2.3671,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_01.05.20,3.0711,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_01.05.24,5.3520,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_01.05.30,4.5112,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_01.05.36,9.3054,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_01.05.46,11.9653,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_01.05.59,9.0073,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_01.06.09,8.2367,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_01.06.19,8.5014,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_01.06.28,8.7139,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_01.06.38,9.7884,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_01.06.49,10.0739,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_01.07.00,11.7333,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_01.07.13,11.5015,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_01.07.26,6.3182,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_01.07.33,6.3083,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_01.07.40,6.5582,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_01.07.48,7.4479,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_01.07.56,10.1115,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_01.08.08,10.0392,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_01.08.19,13.7250,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_01.08.34,15.1985,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_01.08.50,4.2283,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_01.08.55,4.1054,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_01.09.00,4.4215,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_01.09.06,4.0393,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_01.09.11,4.1574,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_01.09.16,8.0443,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_01.09.25,8.7908,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_01.09.35,8.3975,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_01.09.44,7.9823,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_01.09.54,0.8024,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_01.09.56,2.0426,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_01.10.05,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_01.10.14,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_01.10.24,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_01.10.33,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_01.10.42,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_01.10.45,1.4834,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_01.10.47,1.5798,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_01.10.48,1.6295,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_01.10.50,1.8622,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_01.10.52,1.5106,
