URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_00.45.58,1.6034,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_00.46.01,1.6273,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_00.46.04,1.7190,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_00.46.06,1.9961,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_00.46.09,2.6079,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_00.46.13,2.6000,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_00.46.17,3.1694,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_00.46.21,3.8880,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_00.46.26,1.6540,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_00.46.29,1.5850,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_00.46.31,2.1850,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_00.46.35,3.0287,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_00.46.39,5.1917,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_00.46.45,4.2776,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_00.46.50,8.0968,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_00.46.59,10.0675,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_00.47.11,8.3437,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_00.47.20,9.3799,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_00.47.30,8.3345,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_00.47.40,8.5525,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_00.47.49,11.4910,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_00.48.02,9.5630,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_00.48.13,11.0220,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_00.48.25,12.7060,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_00.48.39,6.5216,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_00.48.46,6.2365,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_00.48.53,7.1662,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_00.49.02,8.2947,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_00.49.11,11.6147,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_00.49.24,11.3770,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_00.49.36,14.9696,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_00.49.52,16.8427,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_00.50.10,4.3757,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_00.50.16,3.9888,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_00.50.21,4.1627,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_00.50.26,4.5876,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_00.50.31,4.5964,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_00.50.37,8.0855,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_00.50.46,7.8651,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_00.50.55,8.2821,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_00.51.05,7.5311,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_00.51.13,0.6905,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_00.51.16,1.9131,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_00.51.24,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_00.51.34,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_00.51.43,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_00.51.52,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_00.52.02,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_00.52.05,1.4614,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_00.52.06,1.5404,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_00.52.08,1.7904,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_00.52.10,1.4324,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_00.52.11,1.4589,
