URL,Test,Dataset,Variable,Git Hash,Start Time,Response Time (s),Profile File Path
10.45.20.125:8443,profile,giops_day,votemper,,2023.12.13_00.39.44,1.6721,
10.45.20.125:8443,profile,giops_day,vosaline,,2023.12.13_00.39.47,1.6334,
10.45.20.125:8443,profile,giops_day,sspeed,,2023.12.13_00.39.49,1.7779,
10.45.20.125:8443,profile,giops_day,magwatervel,,2023.12.13_00.39.52,1.9751,
10.45.20.125:8443,profile,riops_fc_3dps,votemper,,2023.12.13_00.39.55,2.4602,
10.45.20.125:8443,profile,riops_fc_3dps,vosaline,,2023.12.13_00.39.59,3.1269,
10.45.20.125:8443,profile,riops_fc_3dps,sspeed,,2023.12.13_00.40.03,3.4171,
10.45.20.125:8443,profile,riops_fc_3dps,magwatervel,,2023.12.13_00.40.07,3.3207,
10.45.20.125:8443,virtual mooring,giops_day,votemper,,2023.12.13_00.40.12,1.6241,
10.45.20.125:8443,virtual mooring,giops_day,vosaline,,2023.12.13_00.40.14,1.5831,
10.45.20.125:8443,virtual mooring,giops_day,sspeed,,2023.12.13_00.40.17,2.0990,
10.45.20.125:8443,virtual mooring,giops_day,magwatervel,,2023.12.13_00.40.20,3.0419,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,votemper,,2023.12.13_00.40.24,4.5355,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,vosaline,,2023.12.13_00.40.30,4.0450,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,sspeed,,2023.12.13_00.40.35,8.1807,
10.45.20.125:8443,virtual mooring,riops_fc_3dps,magwatervel,,2023.12.13_00.40.44,9.9849,
10.45.20.125:8443,transect,giops_day,votemper,,2023.12.13_00.40.55,9.0522,
10.45.20.125:8443,transect,giops_day,vosaline,,2023.12.13_00.41.05,9.1453,
10.45.20.125:8443,transect,giops_day,sspeed,,2023.12.13_00.41.16,8.4953,
10.45.20.125:8443,transect,giops_day,magwatervel,,2023.12.13_00.41.25,8.6568,
10.45.20.125:8443,transect,riops_fc_3dps,votemper,,2023.12.13_00.41.35,10.0098,
10.45.20.125:8443,transect,riops_fc_3dps,vosaline,,2023.12.13_00.41.46,10.0350,
10.45.20.125:8443,transect,riops_fc_3dps,sspeed,,2023.12.13_00.41.57,11.9400,
10.45.20.125:8443,transect,riops_fc_3dps,magwatervel,,2023.12.13_00.42.10,12.0637,
10.45.20.125:8443,hovmoller,giops_day,votemper,,2023.12.13_00.42.23,6.4159,
10.45.20.125:8443,hovmoller,giops_day,vosaline,,2023.12.13_00.42.31,6.2858,
10.45.20.125:8443,hovmoller,giops_day,sspeed,,2023.12.13_00.42.38,7.0550,
10.45.20.125:8443,hovmoller,giops_day,magwatervel,,2023.12.13_00.42.46,7.7803,
10.45.20.125:8443,hovmoller,riops_fc_3dps,votemper,,2023.12.13_00.42.55,10.7135,
10.45.20.125:8443,hovmoller,riops_fc_3dps,vosaline,,2023.12.13_00.43.07,9.8495,
10.45.20.125:8443,hovmoller,riops_fc_3dps,sspeed,,2023.12.13_00.43.18,14.0455,
10.45.20.125:8443,hovmoller,riops_fc_3dps,magwatervel,,2023.12.13_00.43.33,18.2059,
10.45.20.125:8443,area,giops_day,votemper,,2023.12.13_00.43.52,4.3058,
10.45.20.125:8443,area,giops_day,vosaline,,2023.12.13_00.43.58,4.1107,
10.45.20.125:8443,area,giops_day,sspeed,,2023.12.13_00.44.03,4.0653,
10.45.20.125:8443,area,giops_day,magwatervel,,2023.12.13_00.44.08,4.3281,
10.45.20.125:8443,area,giops_day,psubsurfacechannel,,2023.12.13_00.44.13,4.2890,
10.45.20.125:8443,area,riops_fc_3dps,votemper,,2023.12.13_00.44.19,8.6080,
10.45.20.125:8443,area,riops_fc_3dps,vosaline,,2023.12.13_00.44.28,8.0567,
10.45.20.125:8443,area,riops_fc_3dps,sspeed,,2023.12.13_00.44.37,9.0969,
10.45.20.125:8443,area,riops_fc_3dps,magwatervel,,2023.12.13_00.44.48,7.5787,
10.45.20.125:8443,subset,giops_day,votemper,,2023.12.13_00.44.56,0.7348,
10.45.20.125:8443,subset,riops_fc_3dps,votemper,,2023.12.13_00.44.59,2.0070,
10.45.20.125:8443,observation,[10939390],,,2023.12.13_00.45.07,nan,
10.45.20.125:8443,observation,[8847572],,,2023.12.13_00.45.17,nan,
10.45.20.125:8443,observation,[8848734],,,2023.12.13_00.45.26,nan,
10.45.20.125:8443,observation,[8847355],,,2023.12.13_00.45.36,nan,
10.45.20.125:8443,observation,[10939940],,,2023.12.13_00.45.45,nan,
10.45.20.125:8443,class4,class4_20210101_GIOPS_CONCEPTS_3.0_profile_624,,,2023.12.13_00.45.48,1.4564,
10.45.20.125:8443,class4,class4_20210102_GIOPS_CONCEPTS_3.0_profile_247,,,2023.12.13_00.45.50,1.5560,
10.45.20.125:8443,class4,class4_20210103_GIOPS_CONCEPTS_3.0_profile_129,,,2023.12.13_00.45.51,1.5232,
10.45.20.125:8443,class4,class4_20210104_GIOPS_CONCEPTS_3.0_profile_211,,,2023.12.13_00.45.53,1.4506,
10.45.20.125:8443,class4,class4_20210107_GIOPS_CONCEPTS_3.0_profile_232,,,2023.12.13_00.45.54,1.4434,
